country,country_clean,region,is_developed,year,month,quarter,date,period,season,year_category,energy_source,energy_source_clean,source_category,energy_type,electricity_production_gwh,share_of_total,is_renewable,is_fossil,energy_intensity_category,is_outlier,is_negative,is_zero
Switzerland,Switzerland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,151.63125,0.0024105190679768,True,False,Low,False,False,False
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,104999.543,0.2807662780249987,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,6705.002,0.0184082788520364,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,169627.424,0.4693477238071502,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,56442.001,0.154009455763233,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,4640.144,0.0123796780090213,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,40.0,0.0001165177131433,True,False,Low,False,False,False
United Kingdom,United Kingdom,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,10285.999,0.0282726055768259,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,105421.789,0.2939225619905921,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,8550.001,0.0243288952822616,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,141112.39,0.4060622463701074,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,62654.999,0.1795418520671385,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,3004.319,0.0082632192730594,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,244.0,0.0007269277099759,True,False,Low,False,False,False
United Kingdom,United Kingdom,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,15962.999,0.0452779685757696,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,137810.316,0.3955748815502058,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,8242.0,0.0235758481116426,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,95806.417,0.2781149976598442,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,63949.001,0.1866312268150361,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,2766.021,0.0078567307810411,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,1354.002,0.0040626380772505,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,19847.0,0.05721029181121,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,125698.149,0.3662592858211096,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,7561.001999999999,0.0220402593308275,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,91490.512,0.2700148871808135,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,64133.0,0.1898933592651574,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,1973.133,0.0056153839705948,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,2010.0,0.0062079677714269,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,28396.998,0.0830175004364773,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,96964.033,0.2961554277966605,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,8705.001,0.0261646477715992,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,96246.663,0.3045501311686474,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,57903.001,0.1818371742077027,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,1830.626,0.0056105061672832,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,4054.0,0.0133031260868735,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,31958.999,0.0968937356954733,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,74929.211,0.2245998671319405,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,8976.131,0.0271310002175352,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,97235.794,0.3003490553656318,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,63894.555,0.195980358283454,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,1983.263,0.0061036383178618,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,7532.865,0.0243613976908119,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,40274.72,0.1212716279594312,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,30145.574,0.0887869717097214,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,8268.25,0.0252449952632686,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,137474.27,0.4263777441805327,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,65149.085,0.2031631546373134,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,1813.091,0.0057519151582584,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,10395.105,0.034011278775443,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,37159.423,0.1134493771296614,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,22261.795,0.0636809239606565,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,8679.492,0.0266994806394557,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,130741.419,0.4048787820564383,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,63886.861,0.2013096677159874,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,1545.389,0.0047578896162724,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,11457.266,0.0378977595045926,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,49641.124,0.1528022224968695,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,16783.251650000002,0.049779474072505,False,True,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,7869.723922,0.0244742846461753,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,125348.125021,0.3955170810511255,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,59097.749999,0.1884981569816806,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,1498.442155,0.0046513550204237,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,12735.509999,0.0423864036795665,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,56906.349001,0.1759476535983432,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,7516.579292,0.0226551616059729,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,7533.393999,0.0241301016619529,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,125161.509094,0.4044978831527149,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,51032.09,0.1654068632382805,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,1423.15112,0.0045571149936417,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,12580.101001,0.0426187699727262,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,63795.165999,0.2051103831761782,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,6108.855466999999,0.0188904646013016,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,8033.249001,0.0263719623790903,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,105433.391109,0.3555823555722651,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,45668.029999,0.1538633089003162,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,1155.021572,0.0038299308251517,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,13157.994001,0.0473556688131941,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,155443.249055,0.5232608052095543,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,75369.12299999999,0.249109863208329,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,7072.495032,0.0236419390317374,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,6709.69193,0.0224513698968325,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,111289.124604,0.3835222127580753,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,41661.544914,0.1438475893461331,False,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,1940.776867,0.0066614870545716,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,12550.630235,0.0455651008167514,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,165975.431406,0.5718553928933229,False,True,Very High,False,False,False
United Kingdom,United Kingdom,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,64008.315219,0.2162413377745262,True,False,High,False,False,False
United Kingdom,United Kingdom,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,6262.771112,0.0195120913554902,False,True,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,8137.157654,0.0253674055524882,True,False,Medium,False,False,False
United Kingdom,United Kingdom,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,123246.179496,0.3887270984906102,False,True,Very High,False,False,False
